"CODE","2000alcoholTOTAL2012count","2000alcoholTOTAL2012density"
"S01006933",14,1.11408460164327
"S01006934",4,0.318309886183791
"S01006935",14,1.11408460164327
"S01006936",14,1.11408460164327
"S01006937",14,1.11408460164327
"S01006938",14,1.11408460164327
"S01006939",14,1.11408460164327
"S01006940",14,1.11408460164327
"S01006941",14,1.11408460164327
"S01006942",16,1.27323954473516
"S01006943",14,1.11408460164327
"S01006944",15,1.19366207318922
"S01006945",16,1.27323954473516
"S01006946",3,0.238732414637843
"S01006947",3,0.238732414637843
"S01006948",3,0.238732414637843
"S01006949",1,0.0795774715459477
"S01006950",1,0.0795774715459477
"S01006951",3,0.238732414637843
"S01006952",2,0.159154943091895
"S01006953",4,0.318309886183791
"S01006954",2,0.159154943091895
"S01006955",4,0.318309886183791
"S01006956",4,0.318309886183791
"S01006957",3,0.238732414637843
"S01006958",19,1.51197195937301
"S01006959",20,1.59154943091895
"S01006960",20,1.59154943091895
"S01006961",19,1.51197195937301
"S01006962",19,1.51197195937301
"S01006963",19,1.51197195937301
"S01006964",18,1.43239448782706
"S01006965",19,1.51197195937301
"S01006966",18,1.43239448782706
"S01006967",18,1.43239448782706
"S01006968",18,1.43239448782706
"S01006969",18,1.43239448782706
"S01006970",20,1.59154943091895
"S01006971",19,1.51197195937301
"S01006972",0,0
"S01006973",4,0.318309886183791
"S01006974",4,0.318309886183791
"S01006975",0,0
"S01006976",0,0
"S01006977",0,0
"S01006978",2,0.159154943091895
"S01006979",2,0.159154943091895
"S01006980",0,0
"S01006981",1,0.0795774715459477
"S01006982",5,0.397887357729738
"S01006983",5,0.397887357729738
"S01006984",5,0.397887357729738
"S01006985",7,0.557042300821634
"S01006986",9,0.716197243913529
"S01006987",9,0.716197243913529
"S01006988",9,0.716197243913529
"S01006989",1,0.0795774715459477
"S01006990",9,0.716197243913529
"S01006991",4,0.318309886183791
"S01006992",1,0.0795774715459477
"S01006993",0,0
"S01006994",4,0.318309886183791
"S01006995",3,0.238732414637843
"S01006996",3,0.238732414637843
"S01006997",0,0
"S01006998",4,0.318309886183791
"S01006999",0,0
"S01007000",4,0.318309886183791
"S01007001",4,0.318309886183791
"S01007002",20,1.59154943091895
"S01007003",18,1.43239448782706
"S01007004",1,0.0795774715459477
"S01007005",0,0
"S01007006",2,0.159154943091895
"S01007007",0,0
"S01007008",21,1.6711269024649
"S01007009",21,1.6711269024649
"S01007010",21,1.6711269024649
"S01007011",21,1.6711269024649
"S01007012",20,1.59154943091895
"S01007013",5,0.397887357729738
"S01007014",15,1.19366207318922
"S01007015",1,0.0795774715459477
"S01007016",0,0
"S01007017",15,1.19366207318922
"S01007018",15,1.19366207318922
"S01007019",15,1.19366207318922
"S01007020",15,1.19366207318922
"S01007021",14,1.11408460164327
"S01007022",14,1.11408460164327
"S01007023",3,0.238732414637843
"S01007024",1,0.0795774715459477
"S01007025",6,0.477464829275686
"S01007026",6,0.477464829275686
"S01007027",3,0.238732414637843
